Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
184	Usp2	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000032010	ENSMUST00000176022|ENSMUST00000034508|ENSMUST00000176671|ENSMUST00000176416|ENSMUST00000065461|ENSMUST00000177422|ENSMUST00000175816|ENSMUST00000114830|ENSMUST00000177054	NM_001407820|NM_001407821|NM_001407822|NM_016808|NM_001407819|NM_198092|NM_001407818|NM_198091	USP2	ubp41|B930035K21Rik	Regulation: UP|Probe.Set:ILMN_2466316|Identifier:NM_198091.2|FirstOfLocuslink:NP_932759.1|FirstOfName:Usp2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.85193208323372e-05|ANOVA.CELL:2.9511568452056704e-15|ANOVA.INT:0.349177769569529|FDR_ANOVA.TREAT:0.0040457942712434|FDR_ANOVA.CELL:1.2015405711183e-14|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0100085705258715|TTEST.ASTRO.ALD:0.0586944187664984|TTEST.ASTRO.DHT:0.312418211340218|TTEST.ASTRO.PRG:0.11302447145039|TTEST.ASTRO.ESR:0.313858682319096|TTEST.NEURO.DEX:0.0601411967680457|TTEST.NEURO.ALD:0.900586621520377|TTEST.NEURO.DHT:0.35264328358907704|TTEST.NEURO.PRG:0.74223583550797|TTEST.NEURO.ESR:0.139126032910128|FDR_TTEST.ASTRO.DEX:0.180338548778799|FDR_TTEST.ASTRO.ALD:0.64895756611462|FDR_TTEST.ASTRO.DHT:0.9339646072545491|FDR_TTEST.ASTRO.PRG:0.8732401833334721|FDR_TTEST.ASTRO.ESR:0.9558446186724281|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.426539062500001|FOLD.ASTRO.ALD:0.277117187500001|FOLD.ASTRO.DHT:0.107309895833333|FOLD.ASTRO.PRG:0.219828125|FOLD.ASTRO.ESR:0.137182291666667|FOLD.NEURO.DEX:0.2613125|FOLD.NEURO.ALD:-0.0104244791666668|FOLD.NEURO.DHT:-0.0796380208333325|FOLD.NEURO.PRG:-0.027786458333333798|FOLD.NEURO.ESR:-0.11311718750000001
185	2900002G04Rik	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000041020	ENSMUST00000043151|ENSMUST00000156172|ENSMUST00000112471|ENSMUST00000145142|ENSMUST00000112470	NM_001359313|NM_001313753|NM_001313752|NM_001359317|NM_001359315|NM_001359320|NM_001359314|NM_001359310|NM_001359322|NM_001081124|NM_001313751|NM_001359311|NM_001359321	MAP7D2		Regulation: UP|Probe.Set:ILMN_2751735|Identifier:XM_136135.2|FirstOfLocuslink:None|FirstOfName:2900002G04Rik|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.5710074489709401e-09|ANOVA.CELL:4.7402250255378e-35|ANOVA.INT:9.91217783888182e-07|FDR_ANOVA.TREAT:2.73734709240695e-07|FDR_ANOVA.CELL:9.262596289851148e-34|FDR_ANOVA.INT:0.00017468889295134703|TTEST.ASTRO.DEX:2.5238955494371603e-05|TTEST.ASTRO.ALD:0.0364441030674544|TTEST.ASTRO.DHT:0.8061527163419481|TTEST.ASTRO.PRG:0.929509415690386|TTEST.ASTRO.ESR:0.166833385962388|TTEST.NEURO.DEX:0.060758973663462196|TTEST.NEURO.ALD:0.35932337971751105|TTEST.NEURO.DHT:0.6821222331688761|TTEST.NEURO.PRG:0.0077385192853630805|TTEST.NEURO.ESR:0.163745559353237|FDR_TTEST.ASTRO.DEX:0.00508901105238915|FDR_TTEST.ASTRO.ALD:0.592826377258444|FDR_TTEST.ASTRO.DHT:0.9841394384102481|FDR_TTEST.ASTRO.PRG:0.995302846471058|FDR_TTEST.ASTRO.ESR:0.9413863819415|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.9434088541666661|FOLD.ASTRO.ALD:0.24854427083333303|FOLD.ASTRO.DHT:-0.0292187500000001|FOLD.ASTRO.PRG:-0.0114062500000003|FOLD.ASTRO.ESR:-0.11545833333333301|FOLD.NEURO.DEX:0.224119791666666|FOLD.NEURO.ALD:0.0941796874999987|FOLD.NEURO.DHT:0.0356718750000002|FOLD.NEURO.PRG:0.188046875|FOLD.NEURO.ESR:0.0970989583333335
186	Tle3	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000032280	ENSMUST00000162281|ENSMUST00000160724|ENSMUST00000161689|ENSMUST00000159630|ENSMUST00000159386|ENSMUST00000034820|ENSMUST00000162962|ENSMUST00000159140|ENSMUST00000159050|ENSMUST00000178113|ENSMUST00000161194|ENSMUST00000162583|ENSMUST00000161993|ENSMUST00000162127|ENSMUST00000162973|ENSMUST00000160541|ENSMUST00000160882|ENSMUST00000161207	NM_001083928|NM_001083927|NM_009389	TLE3	Grg3b|Grg3a|ESG|2610103N05Rik	Regulation: UP|Probe.Set:ILMN_1244307|Identifier:NM_001083928.1|FirstOfLocuslink:NP_001077397.1|FirstOfName:Tle3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.70186571621341e-06|ANOVA.CELL:7.50667573436665e-10|ANOVA.INT:0.00141313857174451|FDR_ANOVA.TREAT:0.000456287604125542|FDR_ANOVA.CELL:2.32314507613033e-09|FDR_ANOVA.INT:0.0832273729741469|TTEST.ASTRO.DEX:0.00018588700420490103|TTEST.ASTRO.ALD:0.000861781681736096|TTEST.ASTRO.DHT:0.467635766561377|TTEST.ASTRO.PRG:0.549988603522052|TTEST.ASTRO.ESR:0.501569454362737|TTEST.NEURO.DEX:0.25826469658530404|TTEST.NEURO.ALD:0.967625543396695|TTEST.NEURO.DHT:0.6099717037038|TTEST.NEURO.PRG:0.19257755594793302|TTEST.NEURO.ESR:0.506222747871223|FDR_TTEST.ASTRO.DEX:0.016295405386993003|FDR_TTEST.ASTRO.ALD:0.192231436582041|FDR_TTEST.ASTRO.DHT:0.9524333835731791|FDR_TTEST.ASTRO.PRG:0.9520928946510411|FDR_TTEST.ASTRO.ESR:0.9723565467583221|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.7003854166666661|FOLD.ASTRO.ALD:0.35846354166666605|FOLD.ASTRO.DHT:-0.0586614583333347|FOLD.ASTRO.PRG:0.08199218749999909|FOLD.ASTRO.ESR:-0.0600390625000014|FOLD.NEURO.DEX:0.171559895833333|FOLD.NEURO.ALD:-0.00422916666666495|FOLD.NEURO.DHT:-0.0442552083333325|FOLD.NEURO.PRG:0.10200260416666801|FOLD.NEURO.ESR:0.050864583333334296
187	Nmb	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000025723	ENSMUST00000119428|ENSMUST00000026817|ENSMUST00000149792|ENSMUST00000146619	NM_026523|NM_001291280	NMB	3110023K12Rik	Regulation: UP|Probe.Set:ILMN_2756334|Identifier:NM_026523.2|FirstOfLocuslink:NP_080799.1|FirstOfName:Nmb|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.3766744915640402e-05|ANOVA.CELL:8.622272250864889e-34|ANOVA.INT:0.13189498325556|FDR_ANOVA.TREAT:0.00099322762458559|FDR_ANOVA.CELL:1.4767240315706102e-32|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.00042260820004103803|TTEST.ASTRO.ALD:0.329485478821378|TTEST.ASTRO.DHT:0.16172923474021|TTEST.ASTRO.PRG:0.198686570936108|TTEST.ASTRO.ESR:0.970211056357091|TTEST.NEURO.DEX:0.0618718302273081|TTEST.NEURO.ALD:0.9639848331542991|TTEST.NEURO.DHT:0.0846898311142656|TTEST.NEURO.PRG:0.38276815967014105|TTEST.NEURO.ESR:0.56584900980329|FDR_TTEST.ASTRO.DEX:0.0281987153593857|FDR_TTEST.ASTRO.ALD:0.850071291812125|FDR_TTEST.ASTRO.DHT:0.9105653379402481|FDR_TTEST.ASTRO.PRG:0.8949866771345011|FDR_TTEST.ASTRO.ESR:0.9988534856709431|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.386565104166667|FOLD.ASTRO.ALD:0.125052083333333|FOLD.ASTRO.DHT:0.11751822916666702|FOLD.ASTRO.PRG:0.0895208333333333|FOLD.ASTRO.ESR:-0.0025520833333327903|FOLD.NEURO.DEX:0.23419531250000103|FOLD.NEURO.ALD:-0.0025833333333338303|FOLD.NEURO.DHT:-0.148648437499999|FOLD.NEURO.PRG:-0.058210937499999296|FOLD.NEURO.ESR:0.0357604166666672
188	LOC192758	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex						Regulation: UP|Probe.Set:ILMN_2778555|Identifier:NM_001045516.1|FirstOfLocuslink:NP_001038981.1|FirstOfName:LOC192758|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:9.451404768309909e-07|ANOVA.CELL:0.06991756544623359|ANOVA.INT:0.004288356353266021|FDR_ANOVA.TREAT:9.205839655088251e-05|FDR_ANOVA.CELL:0.102863586646946|FDR_ANOVA.INT:0.192243268209423|TTEST.ASTRO.DEX:0.00163751598028937|TTEST.ASTRO.ALD:0.118210496584567|TTEST.ASTRO.DHT:0.146849770275296|TTEST.ASTRO.PRG:0.40364545579890904|TTEST.ASTRO.ESR:0.0413341482731976|TTEST.NEURO.DEX:0.0619138403966458|TTEST.NEURO.ALD:0.7526439700509191|TTEST.NEURO.DHT:0.8548700542036851|TTEST.NEURO.PRG:0.8324211950767091|TTEST.NEURO.ESR:0.5797341647732881|FDR_TTEST.ASTRO.DEX:0.0660355134269707|FDR_TTEST.ASTRO.ALD:0.7321826303873611|FDR_TTEST.ASTRO.DHT:0.9064519541144561|FDR_TTEST.ASTRO.PRG:0.92917196042784|FDR_TTEST.ASTRO.ESR:0.9148426913910791|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.9179244791666681|FOLD.ASTRO.ALD:0.36013541666666704|FOLD.ASTRO.DHT:-0.207328125|FOLD.ASTRO.PRG:0.12378125000000001|FOLD.ASTRO.ESR:-0.28810416666666705|FOLD.NEURO.DEX:0.376440104166665|FOLD.NEURO.ALD:0.0370260416666657|FOLD.NEURO.DHT:-0.0302317708333337|FOLD.NEURO.PRG:0.0380677083333332|FOLD.NEURO.ESR:0.111411458333333
189	Cd109	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000046186	ENSMUST00000093812|ENSMUST00000163608	NM_153098	CD109	Gov platelet alloantigens|9930012E15Rik	Regulation: UP|Probe.Set:ILMN_1214571|Identifier:NM_153098.2|FirstOfLocuslink:NP_694738.1|FirstOfName:Cd109|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:7.14303942096161e-08|ANOVA.CELL:8.39778892704514e-43|ANOVA.INT:0.000647182907689978|FDR_ANOVA.TREAT:8.93828461310247e-06|FDR_ANOVA.CELL:5.45372019574377e-41|FDR_ANOVA.INT:0.045072433755169006|TTEST.ASTRO.DEX:0.000283382877098679|TTEST.ASTRO.ALD:0.41295273700119406|TTEST.ASTRO.DHT:0.6877533332830661|TTEST.ASTRO.PRG:0.887851125946247|TTEST.ASTRO.ESR:0.885161644103793|TTEST.NEURO.DEX:0.0632599086081438|TTEST.NEURO.ALD:0.105432197167727|TTEST.NEURO.DHT:0.257571080552146|TTEST.NEURO.PRG:0.34008815120969804|TTEST.NEURO.ESR:0.500692912165977|FDR_TTEST.ASTRO.DEX:0.0217357491148745|FDR_TTEST.ASTRO.ALD:0.8826619416986261|FDR_TTEST.ASTRO.DHT:0.9768273546789571|FDR_TTEST.ASTRO.PRG:0.99112915311641|FDR_TTEST.ASTRO.ESR:0.9948439020384391|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.8317031249999991|FOLD.ASTRO.ALD:0.12179427083333401|FOLD.ASTRO.DHT:0.0514557291666655|FOLD.ASTRO.PRG:0.0200312499999988|FOLD.ASTRO.ESR:0.0163307291666666|FOLD.NEURO.DEX:0.2637890625|FOLD.NEURO.ALD:0.11001822916666701|FOLD.NEURO.DHT:0.1670625|FOLD.NEURO.PRG:0.0768385416666666|FOLD.NEURO.ESR:0.043729166666667006
190	Nrap	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000049134	ENSMUST00000167239|ENSMUST00000073536|ENSMUST00000169099|ENSMUST00000040711|ENSMUST00000095947|ENSMUST00000166203	NM_001403176|NM_001403186|NM_001403185|NM_001403194|NM_001403180|NM_001403196|NM_198059|NM_001403195|NM_001286552|NM_008733	NRAP		Regulation: UP|Probe.Set:ILMN_3138732|Identifier:NM_008733.3|FirstOfLocuslink:NP_032759.3|FirstOfName:Nrap|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.09103350256732e-06|ANOVA.CELL:1.0251943475451099e-23|ANOVA.INT:0.005484156016448111|FDR_ANOVA.TREAT:0.00026333096115782904|FDR_ANOVA.CELL:6.99531901929182e-23|FDR_ANOVA.INT:0.228336717676713|TTEST.ASTRO.DEX:0.0016940740245128501|TTEST.ASTRO.ALD:0.00210538799846491|TTEST.ASTRO.DHT:0.054398704049146006|TTEST.ASTRO.PRG:0.0304368553740107|TTEST.ASTRO.ESR:0.7948906324772471|TTEST.NEURO.DEX:0.0648473573845858|TTEST.NEURO.ALD:0.0514101306571077|TTEST.NEURO.DHT:0.223561898054349|TTEST.NEURO.PRG:0.5955053553424481|TTEST.NEURO.ESR:0.452399529970664|FDR_TTEST.ASTRO.DEX:0.0669947095356841|FDR_TTEST.ASTRO.ALD:0.271646893854041|FDR_TTEST.ASTRO.DHT:0.8845768646342911|FDR_TTEST.ASTRO.PRG:0.845270986155032|FDR_TTEST.ASTRO.ESR:0.9907464230097861|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.651575520833333|FOLD.ASTRO.ALD:0.49021354166666803|FOLD.ASTRO.DHT:0.24386458333333402|FOLD.ASTRO.PRG:0.275489583333334|FOLD.ASTRO.ESR:0.0338776041666673|FOLD.NEURO.DEX:0.144239583333333|FOLD.NEURO.ALD:0.0907291666666676|FOLD.NEURO.DHT:0.13736718750000101|FOLD.NEURO.PRG:0.0531614583333333|FOLD.NEURO.ESR:-0.047861979166666097
191	Ppp1r9b	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000038976	ENSMUST00000151771|ENSMUST00000038696|ENSMUST00000107748	NM_172261	PPP1R9B	neurabin II|spinophilin|Spn|SPL	Regulation: UP|Probe.Set:ILMN_2592507|Identifier:NM_172261.2|FirstOfLocuslink:NP_758465.2|FirstOfName:Ppp1r9b|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.000123875251831784|ANOVA.CELL:3.0268321190815596e-29|ANOVA.INT:0.773482038167408|FDR_ANOVA.TREAT:0.00672128775332641|FDR_ANOVA.CELL:3.24798852583017e-28|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.016724962254521|TTEST.ASTRO.ALD:0.7201999688373081|TTEST.ASTRO.DHT:0.9377663057789951|TTEST.ASTRO.PRG:0.24842420701637502|TTEST.ASTRO.ESR:0.549732842371434|TTEST.NEURO.DEX:0.0674318227429975|TTEST.NEURO.ALD:0.973832715333745|TTEST.NEURO.DHT:0.5962096251755491|TTEST.NEURO.PRG:0.7996099975592881|TTEST.NEURO.ESR:0.48589839960267206|FDR_TTEST.ASTRO.DEX:0.237835630824156|FDR_TTEST.ASTRO.ALD:0.9597262153273841|FDR_TTEST.ASTRO.DHT:0.9936987126342931|FDR_TTEST.ASTRO.PRG:0.9086338804243621|FDR_TTEST.ASTRO.ESR:0.975982551894606|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.282747395833333|FOLD.ASTRO.ALD:-0.0231875000000006|FOLD.ASTRO.DHT:-0.00526822916666525|FOLD.ASTRO.PRG:0.0706536458333336|FOLD.ASTRO.ESR:0.0374583333333334|FOLD.NEURO.DEX:0.213507812500001|FOLD.NEURO.ALD:-0.0034921874999973603|FOLD.NEURO.DHT:-0.0687916666666659|FOLD.NEURO.PRG:-0.0248098958333323|FOLD.NEURO.ESR:0.0803046875
192	Lpin1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000020593	ENSMUST00000238839|ENSMUST00000221230|ENSMUST00000067124|ENSMUST00000221146|ENSMUST00000221789|ENSMUST00000223129|ENSMUST00000111067|ENSMUST00000221297|ENSMUST00000239165|ENSMUST00000222989	NM_015763|NM_001130412|NM_001355598|NM_172950	LPIN1	Lipin1	Regulation: UP|Probe.Set:ILMN_3111744|Identifier:NM_172950.2|FirstOfLocuslink:NP_766538.2|FirstOfName:Lpin1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.07351882301317e-08|ANOVA.CELL:3.97727367193951e-21|ANOVA.INT:3.06927302827356e-06|FDR_ANOVA.TREAT:1.63592931134686e-06|FDR_ANOVA.CELL:2.2875764141521498e-20|FDR_ANOVA.INT:0.00045278151056710305|TTEST.ASTRO.DEX:9.528477563613871e-07|TTEST.ASTRO.ALD:0.0145320108450742|TTEST.ASTRO.DHT:0.18196996231720203|TTEST.ASTRO.PRG:0.22581258496102802|TTEST.ASTRO.ESR:0.407637283541663|TTEST.NEURO.DEX:0.07094433523718201|TTEST.NEURO.ALD:0.386422103218759|TTEST.NEURO.DHT:0.839660140746977|TTEST.NEURO.PRG:0.8531145051684661|TTEST.NEURO.ESR:0.35747591269001106|FDR_TTEST.ASTRO.DEX:0.000615505250201675|FDR_TTEST.ASTRO.ALD:0.47682979995351205|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.902133500428096|FDR_TTEST.ASTRO.ESR:0.967815084166856|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.03927083333333|FOLD.ASTRO.ALD:0.31133072916666804|FOLD.ASTRO.DHT:0.14475000000000002|FOLD.ASTRO.PRG:0.10075260416666901|FOLD.ASTRO.ESR:0.07153125000000139|FOLD.NEURO.DEX:0.135875|FOLD.NEURO.ALD:0.0910286458333331|FOLD.NEURO.DHT:-0.0309322916666659|FOLD.NEURO.PRG:0.0171354166666671|FOLD.NEURO.ESR:0.0612369791666687
193	Klf4	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000003032	ENSMUST00000129250|ENSMUST00000132746|ENSMUST00000107619	NM_010637	KLF4	Zie|Gklf|EZF	Regulation: UP|Probe.Set:ILMN_1221264|Identifier:NM_010637.1|FirstOfLocuslink:NP_034767.1|FirstOfName:Klf4|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.7201685538840402e-05|ANOVA.CELL:9.043123474637441e-10|ANOVA.INT:0.00251449689201091|FDR_ANOVA.TREAT:0.00182782662756294|FDR_ANOVA.CELL:2.7863151162278704e-09|FDR_ANOVA.INT:0.12800923868986902|TTEST.ASTRO.DEX:0.00865971268166028|TTEST.ASTRO.ALD:0.0348199998849973|TTEST.ASTRO.DHT:0.89983923802979|TTEST.ASTRO.PRG:0.334237354317988|TTEST.ASTRO.ESR:0.7911569214309511|TTEST.NEURO.DEX:0.19964447388668402|TTEST.NEURO.ALD:0.8944066023966031|TTEST.NEURO.DHT:0.43235050130998204|TTEST.NEURO.PRG:0.448590907980834|TTEST.NEURO.ESR:0.7126235133876431|FDR_TTEST.ASTRO.DEX:0.166814173284515|FDR_TTEST.ASTRO.ALD:0.5869054869778191|FDR_TTEST.ASTRO.DHT:0.99167669224914|FDR_TTEST.ASTRO.PRG:0.9169163824305171|FDR_TTEST.ASTRO.ESR:0.990181197896809|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.548812499999999|FOLD.ASTRO.ALD:0.212765625|FOLD.ASTRO.DHT:0.00758593750000003|FOLD.ASTRO.PRG:0.0798671874999997|FOLD.ASTRO.ESR:-0.0160755208333336|FOLD.NEURO.DEX:0.10577604166666701|FOLD.NEURO.ALD:0.0122447916666673|FOLD.NEURO.DHT:0.0656093750000011|FOLD.NEURO.PRG:0.0707291666666672|FOLD.NEURO.ESR:-0.0315286458333333
194	BB146404	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex						Regulation: UP|Probe.Set:ILMN_1245328|Identifier:NM_178908.3|FirstOfLocuslink:NP_849239.2|FirstOfName:BB146404|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:9.57095503763672e-06|ANOVA.CELL:1.6818449361195001e-31|ANOVA.INT:1.6536512313957101e-07|FDR_ANOVA.TREAT:0.0007244158689735141|FDR_ANOVA.CELL:2.2535550806843302e-30|FDR_ANOVA.INT:3.43944558371466e-05|TTEST.ASTRO.DEX:0.00014169772481347902|TTEST.ASTRO.ALD:0.00888738677804032|TTEST.ASTRO.DHT:0.28299512859276404|TTEST.ASTRO.PRG:0.500916523161694|TTEST.ASTRO.ESR:0.803728594380495|TTEST.NEURO.DEX:0.071995978336617|TTEST.NEURO.ALD:0.346204463161759|TTEST.NEURO.DHT:0.0752717570265635|TTEST.NEURO.PRG:0.384827051454803|TTEST.NEURO.ESR:0.331518777580708|FDR_TTEST.ASTRO.DEX:0.014148858503441001|FDR_TTEST.ASTRO.ALD:0.425691075818707|FDR_TTEST.ASTRO.DHT:0.9313076710536411|FDR_TTEST.ASTRO.PRG:0.9463369247307881|FDR_TTEST.ASTRO.ESR:0.9908283471101241|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.664752604166667|FOLD.ASTRO.ALD:-0.275630208333334|FOLD.ASTRO.DHT:-0.11707031250000101|FOLD.ASTRO.PRG:-0.0653020833333358|FOLD.ASTRO.ESR:-0.0132161458333346|FOLD.NEURO.DEX:0.073971354166666|FOLD.NEURO.ALD:-0.06325520833333349|FOLD.NEURO.DHT:0.11904687500000001|FOLD.NEURO.PRG:-0.0566666666666666|FOLD.NEURO.ESR:-0.030057291666667003
195	Rasl11a	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000029641	ENSMUST00000198570|ENSMUST00000249135|ENSMUST00000031646	NM_026864	RASL11A	1110065D03Rik	Regulation: UP|Probe.Set:ILMN_2755936|Identifier:NM_026864.1|FirstOfLocuslink:NP_081140.1|FirstOfName:Rasl11a|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.4864891281710098e-06|ANOVA.CELL:6.47626168647519e-41|ANOVA.INT:0.00125724463461034|FDR_ANOVA.TREAT:0.00013754939680194102|FDR_ANOVA.CELL:2.93881552434007e-39|FDR_ANOVA.INT:0.075981376628883|TTEST.ASTRO.DEX:0.0207273182867879|TTEST.ASTRO.ALD:0.479486326119119|TTEST.ASTRO.DHT:0.127566012647217|TTEST.ASTRO.PRG:0.639364480180274|TTEST.ASTRO.ESR:0.0464557163708436|TTEST.NEURO.DEX:0.07246035180232|TTEST.NEURO.ALD:0.526053945105438|TTEST.NEURO.DHT:0.41589997406056606|TTEST.NEURO.PRG:0.9041712877399881|TTEST.NEURO.ESR:0.128285665846281|FDR_TTEST.ASTRO.DEX:0.26441972617972803|FDR_TTEST.ASTRO.ALD:0.9029651136760961|FDR_TTEST.ASTRO.DHT:0.899842903383365|FDR_TTEST.ASTRO.PRG:0.9646947766487831|FDR_TTEST.ASTRO.ESR:0.9148426913910791|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.43018229166666605|FOLD.ASTRO.ALD:0.0981067708333327|FOLD.ASTRO.DHT:-0.22569531250000102|FOLD.ASTRO.PRG:-0.06565364583333459|FOLD.ASTRO.ESR:-0.3471484375|FOLD.NEURO.DEX:0.148216145833333|FOLD.NEURO.ALD:0.0390651041666654|FOLD.NEURO.DHT:0.10453385416666601|FOLD.NEURO.PRG:0.013276041666666|FOLD.NEURO.ESR:-0.0805390624999998
