Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
299	Traf3	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000021277	ENSMUST00000143395|ENSMUST00000139162|ENSMUST00000021706|ENSMUST00000117269|ENSMUST00000060274	NM_001286122|NM_001364364|NM_011632	TRAF3	LAP1|CAP-1|CD40bp|CRAF1	Regulation: DOWN|Probe.Set:ILMN_2439638|Identifier:NM_011632.2|FirstOfLocuslink:NP_035762.2|FirstOfName:Traf3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.75304449127465e-05|ANOVA.CELL:1.2129485049026602e-17|ANOVA.INT:0.004183881414359021|FDR_ANOVA.TREAT:0.00123204073577041|FDR_ANOVA.CELL:5.64868222545391e-17|FDR_ANOVA.INT:0.18847467358694|TTEST.ASTRO.DEX:0.0028819924693769803|TTEST.ASTRO.ALD:0.0639219133534337|TTEST.ASTRO.DHT:0.6877545245766621|TTEST.ASTRO.PRG:0.27418140845447|TTEST.ASTRO.ESR:0.883845795339517|TTEST.NEURO.DEX:0.024569355802156002|TTEST.NEURO.ALD:0.957742127338133|TTEST.NEURO.DHT:0.587874898655362|TTEST.NEURO.PRG:0.769562700688276|TTEST.NEURO.ESR:0.251009096658314|FDR_TTEST.ASTRO.DEX:0.0916481544635074|FDR_TTEST.ASTRO.ALD:0.658488844205199|FDR_TTEST.ASTRO.DHT:0.9768273546789571|FDR_TTEST.ASTRO.PRG:0.9108991004944981|FDR_TTEST.ASTRO.ESR:0.9948439020384391|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.672953124999999|FOLD.ASTRO.ALD:-0.224752604166667|FOLD.ASTRO.DHT:-0.0485781249999988|FOLD.ASTRO.PRG:-0.11761718749999901|FOLD.ASTRO.ESR:-0.0146432291666656|FOLD.NEURO.DEX:-0.14438541666666702|FOLD.NEURO.ALD:-0.00631510416666714|FOLD.NEURO.DHT:0.0352578124999994|FOLD.NEURO.PRG:-0.0316250000000018|FOLD.NEURO.ESR:-0.0816640624999998
300	Impa2	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000024525	ENSMUST00000025403|ENSMUST00000235632|ENSMUST00000237149|ENSMUST00000236637	NM_053261	IMPA2	2210415D20Rik|inositol (myo)-1(or 4)-monophosphatase 2	Regulation: DOWN|Probe.Set:ILMN_1244086|Identifier:NM_053261|FirstOfLocuslink:None|FirstOfName:Impa2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:8.51791200008427e-05|ANOVA.CELL:2.0643267662629402e-14|ANOVA.INT:0.007487240897741641|FDR_ANOVA.TREAT:0.00487733230743821|FDR_ANOVA.CELL:8.05188580042447e-14|FDR_ANOVA.INT:0.28595191167272305|TTEST.ASTRO.DEX:0.0029700929150138903|TTEST.ASTRO.ALD:0.35856552684909604|TTEST.ASTRO.DHT:0.402004967749783|TTEST.ASTRO.PRG:0.507877320660023|TTEST.ASTRO.ESR:0.9507408951932611|TTEST.NEURO.DEX:0.571321024641223|TTEST.NEURO.ALD:0.866873003984945|TTEST.NEURO.DHT:0.7641527963658511|TTEST.NEURO.PRG:0.5161157088592181|TTEST.NEURO.ESR:0.299323956656047|FDR_TTEST.ASTRO.DEX:0.0932838779520154|FDR_TTEST.ASTRO.ALD:0.8600571088121001|FDR_TTEST.ASTRO.DHT:0.9464407494982081|FDR_TTEST.ASTRO.PRG:0.9478549626518491|FDR_TTEST.ASTRO.ESR:0.998196346409513|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.4145078125|FOLD.ASTRO.ALD:-0.10020833333333301|FOLD.ASTRO.DHT:0.0462265624999993|FOLD.ASTRO.PRG:0.0374505208333336|FOLD.ASTRO.ESR:-0.00377864583333309|FOLD.NEURO.DEX:-0.032083333333332596|FOLD.NEURO.ALD:-0.0125416666666656|FOLD.NEURO.DHT:0.0261848958333335|FOLD.NEURO.PRG:0.0562526041666676|FOLD.NEURO.ESR:0.07350000000000101
301	Slc37a1	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000024036	ENSMUST00000236710|ENSMUST00000171233|ENSMUST00000235972|ENSMUST00000237932|ENSMUST00000237835|ENSMUST00000235220|ENSMUST00000236467|ENSMUST00000236251|ENSMUST00000235261|ENSMUST00000237425|ENSMUST00000235564|ENSMUST00000237980|ENSMUST00000236147|ENSMUST00000237389|ENSMUST00000237460|ENSMUST00000235230|ENSMUST00000237928|ENSMUST00000165149	NM_001242427|NM_153062	SLC37A1	G3PP	Regulation: DOWN|Probe.Set:ILMN_1257444|Identifier:AK028984|FirstOfLocuslink:None|FirstOfName:Slc37a1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.14215520085803e-06|ANOVA.CELL:8.61202571637093e-30|ANOVA.INT:0.004644544768415581|FDR_ANOVA.TREAT:0.00041655065656915605|FDR_ANOVA.CELL:9.755929230316759e-29|FDR_ANOVA.INT:0.204244962035068|TTEST.ASTRO.DEX:0.00298864264507566|TTEST.ASTRO.ALD:0.5187798263268151|TTEST.ASTRO.DHT:0.258921729851649|TTEST.ASTRO.PRG:0.36103462774702605|TTEST.ASTRO.ESR:0.590884203694909|TTEST.NEURO.DEX:0.8867778574653971|TTEST.NEURO.ALD:0.07499186929747059|TTEST.NEURO.DHT:0.16604305149311202|TTEST.NEURO.PRG:0.103049711086936|TTEST.NEURO.ESR:0.0990687581843297|FDR_TTEST.ASTRO.DEX:0.0935576850804906|FDR_TTEST.ASTRO.ALD:0.9167993347791351|FDR_TTEST.ASTRO.DHT:0.926607519920669|FDR_TTEST.ASTRO.PRG:0.923854741446244|FDR_TTEST.ASTRO.ESR:0.9789724553930741|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.596205729166666|FOLD.ASTRO.ALD:-0.0770494791666678|FOLD.ASTRO.DHT:0.110502604166667|FOLD.ASTRO.PRG:-0.0637369791666664|FOLD.ASTRO.ESR:0.034583333333333896|FOLD.NEURO.DEX:-0.00490104166666683|FOLD.NEURO.ALD:0.0623098958333337|FOLD.NEURO.DHT:0.252380208333333|FOLD.NEURO.PRG:0.074002604166667|FOLD.NEURO.ESR:0.122075520833334
302	Rap2a	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000051615	ENSMUST00000062117	NM_029519	RAP2A	5830461H18Rik	Regulation: DOWN|Probe.Set:ILMN_2624862|Identifier:NM_029519.3|FirstOfLocuslink:NP_083795.2|FirstOfName:Rap2a|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.120912693146101e-05|ANOVA.CELL:8.91381701824023e-27|ANOVA.INT:0.00024407088172083102|FDR_ANOVA.TREAT:0.00204404287508267|FDR_ANOVA.CELL:7.72062628025182e-26|FDR_ANOVA.INT:0.0199111817890065|TTEST.ASTRO.DEX:0.00314702454414369|TTEST.ASTRO.ALD:0.025455581053541003|TTEST.ASTRO.DHT:0.0171432693606384|TTEST.ASTRO.PRG:0.0641879012643934|TTEST.ASTRO.ESR:0.167395153588476|TTEST.NEURO.DEX:0.11775841999526102|TTEST.NEURO.ALD:0.23465988637318103|TTEST.NEURO.DHT:0.14301031464688202|TTEST.NEURO.PRG:0.346044750515817|TTEST.NEURO.ESR:0.9418631065492141|FDR_TTEST.ASTRO.DEX:0.0962900237744046|FDR_TTEST.ASTRO.ALD:0.551146757373425|FDR_TTEST.ASTRO.DHT:0.868294874397281|FDR_TTEST.ASTRO.PRG:0.856438579894999|FDR_TTEST.ASTRO.ESR:0.9416776964277641|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.37714322916666804|FOLD.ASTRO.ALD:0.169289062499999|FOLD.ASTRO.DHT:0.16117447916666602|FOLD.ASTRO.PRG:0.194914062499999|FOLD.ASTRO.ESR:0.0896041666666658|FOLD.NEURO.DEX:-0.162632812500002|FOLD.NEURO.ALD:-0.1124375|FOLD.NEURO.DHT:-0.1587109375|FOLD.NEURO.PRG:-0.11403645833333301|FOLD.NEURO.ESR:-0.005505208333334011
303	Gbp2	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000028270	ENSMUST00000169572|ENSMUST00000165774	NM_010260	GBP2		Regulation: DOWN|Probe.Set:ILMN_3122961|Identifier:NM_010260.1|FirstOfLocuslink:NP_034390.1|FirstOfName:Gbp2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.760677018093931e-05|ANOVA.CELL:1.93961396016257e-43|ANOVA.INT:0.7908143522117|FDR_ANOVA.TREAT:0.00239511035356509|FDR_ANOVA.CELL:1.39718775345626e-41|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0032479519965097304|TTEST.ASTRO.ALD:0.19531323536049303|TTEST.ASTRO.DHT:0.248616357370974|TTEST.ASTRO.PRG:0.8294550745403141|TTEST.ASTRO.ESR:0.49061871629908604|TTEST.NEURO.DEX:0.06506641596418701|TTEST.NEURO.ALD:0.34002319709133605|TTEST.NEURO.DHT:0.31608923905294|TTEST.NEURO.PRG:0.39003786592774403|TTEST.NEURO.ESR:0.26499976261136704|FDR_TTEST.ASTRO.DEX:0.0980843266755005|FDR_TTEST.ASTRO.ALD:0.7948854181160361|FDR_TTEST.ASTRO.DHT:0.9241990866992551|FDR_TTEST.ASTRO.PRG:0.9833641572425361|FDR_TTEST.ASTRO.ESR:0.9717930829761621|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.40858593749999805|FOLD.ASTRO.ALD:-0.11578906249999901|FOLD.ASTRO.DHT:0.12119531250000101|FOLD.ASTRO.PRG:-0.0222317708333328|FOLD.ASTRO.ESR:-0.0827343749999994|FOLD.NEURO.DEX:-0.2928203125|FOLD.NEURO.ALD:-0.145533854166668|FOLD.NEURO.DHT:0.23514322916666702|FOLD.NEURO.PRG:0.128778645833334|FOLD.NEURO.ESR:-0.14234895833333402
304	AA881470	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex						Regulation: DOWN|Probe.Set:ILMN_2605630|Identifier:NM_172724.3|FirstOfLocuslink:NP_766312.1|FirstOfName:AA881470|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.6583891403103706e-05|ANOVA.CELL:0.0186099872071365|ANOVA.INT:0.000780100417629352|FDR_ANOVA.TREAT:0.00342425242679805|FDR_ANOVA.CELL:0.0310709267176136|FDR_ANOVA.INT:0.052704123907194596|TTEST.ASTRO.DEX:0.0032613504414493403|TTEST.ASTRO.ALD:0.20383471800855602|TTEST.ASTRO.DHT:0.09553109035891019|TTEST.ASTRO.PRG:0.107508776994263|TTEST.ASTRO.ESR:0.799327721196564|TTEST.NEURO.DEX:0.049212213308928096|TTEST.NEURO.ALD:0.0750031052959118|TTEST.NEURO.DHT:0.7807909495606481|TTEST.NEURO.PRG:0.0270859534391505|TTEST.NEURO.ESR:0.0325425881473962|FDR_TTEST.ASTRO.DEX:0.09842457208070701|FDR_TTEST.ASTRO.ALD:0.7994649228872871|FDR_TTEST.ASTRO.DHT:0.8927449031030811|FDR_TTEST.ASTRO.PRG:0.869794038791988|FDR_TTEST.ASTRO.ESR:0.9908283471101241|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.49546354166666606|FOLD.ASTRO.ALD:-0.150486979166667|FOLD.ASTRO.DHT:-0.184164062499999|FOLD.ASTRO.PRG:-0.189481770833332|FOLD.ASTRO.ESR:-0.0248541666666657|FOLD.NEURO.DEX:-0.11539322916666701|FOLD.NEURO.ALD:-0.0965234375000001|FOLD.NEURO.DHT:-0.0258697916666666|FOLD.NEURO.PRG:-0.161822916666667|FOLD.NEURO.ESR:-0.152013020833333
305	Ptgds2	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000029919	ENSMUST00000170252|ENSMUST00000205250|ENSMUST00000031982	NM_019455	HPGDS		Regulation: DOWN|Probe.Set:ILMN_2981783|Identifier:NM_019455.2|FirstOfLocuslink:NP_062328.2|FirstOfName:Ptgds2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:9.17992514045344e-05|ANOVA.CELL:1.24041706831919e-25|ANOVA.INT:0.273342182939524|FDR_ANOVA.TREAT:0.00519453264013845|FDR_ANOVA.CELL:9.80065327046038e-25|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0032928344920056304|TTEST.ASTRO.ALD:0.311248751582482|TTEST.ASTRO.DHT:0.279192023062356|TTEST.ASTRO.PRG:0.374058688767662|TTEST.ASTRO.ESR:0.9015537416033|TTEST.NEURO.DEX:0.129008082242274|TTEST.NEURO.ALD:0.95792866500513|TTEST.NEURO.DHT:0.5726458894694281|TTEST.NEURO.PRG:0.521449305008173|TTEST.NEURO.ESR:0.46251182573700106|FDR_TTEST.ASTRO.DEX:0.0989865493710077|FDR_TTEST.ASTRO.ALD:0.84370345689719|FDR_TTEST.ASTRO.DHT:0.9313076710536411|FDR_TTEST.ASTRO.PRG:0.926213616279371|FDR_TTEST.ASTRO.ESR:0.9950588231865671|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.516984375|FOLD.ASTRO.ALD:-0.12178645833333401|FOLD.ASTRO.DHT:0.16035937500000103|FOLD.ASTRO.PRG:-0.0792369791666676|FOLD.ASTRO.ESR:-0.0118124999999996|FOLD.NEURO.DEX:-0.175018229166666|FOLD.NEURO.ALD:0.00614062500000045|FOLD.NEURO.DHT:0.114888020833334|FOLD.NEURO.PRG:-0.07100260416666601|FOLD.NEURO.ESR:0.0752864583333341
306	Wscd1	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000020811	ENSMUST00000108511|ENSMUST00000108510|ENSMUST00000021168|ENSMUST00000150531|ENSMUST00000132095|ENSMUST00000138339	NM_001357960|NM_001357965|NM_177618	WSCD1		Regulation: DOWN|Probe.Set:ILMN_2610442|Identifier:NM_177618.4|FirstOfLocuslink:NP_808286.2|FirstOfName:Wscd1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:8.302405157360081e-05|ANOVA.CELL:2.48706144887512e-23|ANOVA.INT:0.182730611507084|FDR_ANOVA.TREAT:0.0047681001957207|FDR_ANOVA.CELL:1.6478343426655101e-22|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0033024804048337997|TTEST.ASTRO.ALD:0.46520675285314705|TTEST.ASTRO.DHT:0.26483821448343703|TTEST.ASTRO.PRG:0.194193268782614|TTEST.ASTRO.ESR:0.16096100966402|TTEST.NEURO.DEX:0.0356715310937117|TTEST.NEURO.ALD:0.19432117255870301|TTEST.NEURO.DHT:0.44965419761454206|TTEST.NEURO.PRG:0.766172322721533|TTEST.NEURO.ESR:0.26013544264502303|FDR_TTEST.ASTRO.DEX:0.09921192596798689|FDR_TTEST.ASTRO.ALD:0.898480158117113|FDR_TTEST.ASTRO.DHT:0.927895385877982|FDR_TTEST.ASTRO.PRG:0.894117594854375|FDR_TTEST.ASTRO.ESR:0.9392832434409911|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.41778906250000103|FOLD.ASTRO.ALD:-0.0757473958333339|FOLD.ASTRO.DHT:0.15163020833333202|FOLD.ASTRO.PRG:0.18393229166666603|FOLD.ASTRO.ESR:0.160338541666667|FOLD.NEURO.DEX:-0.32053645833333505|FOLD.NEURO.ALD:-0.1470078125|FOLD.NEURO.DHT:-0.0782161458333324|FOLD.NEURO.PRG:-0.0248958333333338|FOLD.NEURO.ESR:-0.147281250000001
307	Egr1	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000038418	ENSMUST00000165033|ENSMUST00000064795	NM_007913	EGR1	TIS8|NGFIA|Krox24|Zenk|Zif268|ETR103|Krox-24|Krox-1|Egr-1|Zfp-6|NGF1-A|A530045N19Rik|NGFI-A	Regulation: DOWN|Probe.Set:ILMN_2662926|Identifier:NM_007913.5|FirstOfLocuslink:NP_031939.1|FirstOfName:Egr1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.08451583497748e-08|ANOVA.CELL:0.000647792792026174|ANOVA.INT:6.66417055874123e-05|FDR_ANOVA.TREAT:5.470959757316149e-06|FDR_ANOVA.CELL:0.0013456534271646802|FDR_ANOVA.INT:0.00660719751966165|TTEST.ASTRO.DEX:0.0034209425885471604|TTEST.ASTRO.ALD:0.462532357601099|TTEST.ASTRO.DHT:0.300805350504434|TTEST.ASTRO.PRG:0.0660493974033138|TTEST.ASTRO.ESR:0.598841464434807|TTEST.NEURO.DEX:0.46852739496085105|TTEST.NEURO.ALD:0.732067132600402|TTEST.NEURO.DHT:0.5938122137077141|TTEST.NEURO.PRG:0.304330395978525|TTEST.NEURO.ESR:0.070632875077761|FDR_TTEST.ASTRO.DEX:0.10129663880197301|FDR_TTEST.ASTRO.ALD:0.8971568440988921|FDR_TTEST.ASTRO.DHT:0.9318822211578791|FDR_TTEST.ASTRO.PRG:0.856438579894999|FDR_TTEST.ASTRO.ESR:0.9789724553930741|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.493703125|FOLD.ASTRO.ALD:-0.08950000000000101|FOLD.ASTRO.DHT:0.10539583333333301|FOLD.ASTRO.PRG:0.18595052083333402|FOLD.ASTRO.ESR:0.0564687499999987|FOLD.NEURO.DEX:-0.0428645833333334|FOLD.NEURO.ALD:-0.023549479166668198|FOLD.NEURO.DHT:0.0292135416666657|FOLD.NEURO.PRG:0.0750624999999996|FOLD.NEURO.ESR:0.129971354166667
308	Epb4.1l4b	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000028434	ENSMUST00000095076|ENSMUST00000133859|ENSMUST00000136337|ENSMUST00000030142|ENSMUST00000149109|ENSMUST00000150665|ENSMUST00000044022	NM_019427|NM_001355492	EPB41L4B		Regulation: DOWN|Probe.Set:ILMN_2773215|Identifier:XM_001476174.1|FirstOfLocuslink:XP_001476224.1|FirstOfName:Epb4.1l4b|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.000121000860971821|ANOVA.CELL:3.3089902425473704e-30|ANOVA.INT:0.0024690535050635202|FDR_ANOVA.TREAT:0.006577240153032991|FDR_ANOVA.CELL:3.8779014075985395e-29|FDR_ANOVA.INT:0.126471719622084|TTEST.ASTRO.DEX:0.00342866547481422|TTEST.ASTRO.ALD:0.00690378122170834|TTEST.ASTRO.DHT:0.0774839786808707|TTEST.ASTRO.PRG:0.11640615912659401|TTEST.ASTRO.ESR:0.35614843777361405|TTEST.NEURO.DEX:0.455789296243153|TTEST.NEURO.ALD:0.8882140912831791|TTEST.NEURO.DHT:0.8895034419094541|TTEST.NEURO.PRG:0.668516404491532|TTEST.NEURO.ESR:0.72408632455963|FDR_TTEST.ASTRO.DEX:0.10135416109735701|FDR_TTEST.ASTRO.ALD:0.39089016083439804|FDR_TTEST.ASTRO.DHT:0.8888789052428481|FDR_TTEST.ASTRO.PRG:0.8765116610180961|FDR_TTEST.ASTRO.ESR:0.9607706927061721|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.680640625000001|FOLD.ASTRO.ALD:-0.42452864583333405|FOLD.ASTRO.DHT:-0.24204687500000002|FOLD.ASTRO.PRG:-0.2152734375|FOLD.ASTRO.ESR:-0.153231770833333|FOLD.NEURO.DEX:-0.0755208333333339|FOLD.NEURO.ALD:-0.0149583333333334|FOLD.NEURO.DHT:-0.0128333333333339|FOLD.NEURO.PRG:0.0394505208333324|FOLD.NEURO.ESR:-0.0319036458333342
309	Mef2c	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000005583	ENSMUST00000197938|ENSMUST00000197022|ENSMUST00000198360|ENSMUST00000163888|ENSMUST00000199432|ENSMUST00000199019|ENSMUST00000198064|ENSMUST00000197146|ENSMUST00000195904|ENSMUST00000196730|ENSMUST00000197722|ENSMUST00000198916|ENSMUST00000198199|ENSMUST00000200123|ENSMUST00000199450|ENSMUST00000198217|ENSMUST00000199105|ENSMUST00000197681|ENSMUST00000005722|ENSMUST00000195984|ENSMUST00000198069|ENSMUST00000197145|ENSMUST00000196832|ENSMUST00000185052|ENSMUST00000199262|ENSMUST00000200138|ENSMUST00000199210|ENSMUST00000196493|ENSMUST00000200394|ENSMUST00000199167|ENSMUST00000196207	NM_001347564|NM_001347574|NM_001347573|NM_001347579|NM_001347580|NM_001347567|NM_025282|NM_001347578|NM_001347569|NM_001170537|NM_001347576|NM_001347566|NM_001347575|NM_001347572|NM_001347577|NM_001347568|NM_001347571|NM_001347581	MEF2C	9930028G15Rik|5430401D19Rik	Regulation: DOWN|Probe.Set:ILMN_2732465|Identifier:NM_025282.2|FirstOfLocuslink:NP_079558.1|FirstOfName:Mef2c|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.000136726841811498|ANOVA.CELL:3.40064234854271e-39|ANOVA.INT:7.13730894882557e-06|FDR_ANOVA.TREAT:0.00735807132145|FDR_ANOVA.CELL:1.1753088308503801e-37|FDR_ANOVA.INT:0.0009497351683085641|TTEST.ASTRO.DEX:0.00355087298943244|TTEST.ASTRO.ALD:0.41947799809171504|TTEST.ASTRO.DHT:0.155368341073|TTEST.ASTRO.PRG:0.9359100213111861|TTEST.ASTRO.ESR:0.394892406824141|TTEST.NEURO.DEX:0.6154416835844421|TTEST.NEURO.ALD:0.47082542006168804|TTEST.NEURO.DHT:0.849542142427897|TTEST.NEURO.PRG:0.375833683337959|TTEST.NEURO.ESR:0.716072292409725|FDR_TTEST.ASTRO.DEX:0.103292609698358|FDR_TTEST.ASTRO.ALD:0.8849117365361411|FDR_TTEST.ASTRO.DHT:0.91005680333689|FDR_TTEST.ASTRO.PRG:0.99601677513838|FDR_TTEST.ASTRO.ESR:0.9671537680099781|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.597747395833334|FOLD.ASTRO.ALD:0.11485416666666601|FOLD.ASTRO.DHT:0.20841406249999903|FOLD.ASTRO.PRG:0.0103619791666656|FOLD.ASTRO.ESR:0.12292968749999701|FOLD.NEURO.DEX:0.0467708333333334|FOLD.NEURO.ALD:0.0524765625000008|FOLD.NEURO.DHT:-0.0295130208333347|FOLD.NEURO.PRG:-0.0822135416666683|FOLD.NEURO.ESR:-0.0475416666666657
310	Itpripl2	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000095115	ENSMUST00000178344	NM_001033380	ITPRIPL2	E030018N11Rik	Regulation: DOWN|Probe.Set:ILMN_1252004|Identifier:NM_001033380.3|FirstOfLocuslink:NP_001028552.1|FirstOfName:Itpripl2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.12417453238056e-05|ANOVA.CELL:2.90701656012845e-27|ANOVA.INT:0.036507711153786|FDR_ANOVA.TREAT:0.00315471513144187|FDR_ANOVA.CELL:2.6134848646295e-26|FDR_ANOVA.INT:0.704236193609548|TTEST.ASTRO.DEX:0.0035766028694222|TTEST.ASTRO.ALD:0.5638035856373981|TTEST.ASTRO.DHT:0.0738990196902595|TTEST.ASTRO.PRG:0.877306094827462|TTEST.ASTRO.ESR:0.269588640911266|TTEST.NEURO.DEX:0.436552007301206|TTEST.NEURO.ALD:0.514869316695108|TTEST.NEURO.DHT:0.28907142225712|TTEST.NEURO.PRG:0.2904181207346|TTEST.NEURO.ESR:0.34996274424766405|FDR_TTEST.ASTRO.DEX:0.103676260562769|FDR_TTEST.ASTRO.ALD:0.92750580010275|FDR_TTEST.ASTRO.DHT:0.888576165757164|FDR_TTEST.ASTRO.PRG:0.98986225029907|FDR_TTEST.ASTRO.ESR:0.954162931149592|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.32450260416666804|FOLD.ASTRO.ALD:-0.0523619791666672|FOLD.ASTRO.DHT:0.12243229166666601|FOLD.ASTRO.PRG:0.0146145833333318|FOLD.ASTRO.ESR:0.0667109374999981|FOLD.NEURO.DEX:-0.0543437500000001|FOLD.NEURO.ALD:-0.0655104166666671|FOLD.NEURO.DHT:0.0805520833333331|FOLD.NEURO.PRG:-0.0702239583333331|FOLD.NEURO.ESR:0.10633854166666601
