Index	Gene_name	Gene_list_number	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
464	Serpina1c	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000079015	ENSMUST00000074051	NM_009245	SERPINA1	PI6|PI3|Spi1-3|Spi1-6	Regulation: UP
465	Pik3ip1	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000034614	ENSMUST00000093399|ENSMUST00000138907|ENSMUST00000153733|ENSMUST00000045153|ENSMUST00000142961|ENSMUST00000130747|ENSMUST00000136474|ENSMUST00000149253|ENSMUST00000136536|ENSMUST00000139139	NM_178149	PIK3IP1	1500004A08Rik|5830455E04Rik	Regulation: UP
466	Snta1	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000027488	ENSMUST00000109728|ENSMUST00000028991|ENSMUST00000133018	NM_009228	SNTA1	alpha1-syntrophin|Snt1	Regulation: UP
467	Serpina1e	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000072849	ENSMUST00000122229|ENSMUST00000085054	NM_009247	SERPINA1	PI5|Spi1-5	Regulation: UP
468	Plekhh1	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000060716	ENSMUST00000217954|ENSMUST00000219946|ENSMUST00000039928|ENSMUST00000219956	NM_181073	PLEKHH1	D630024D12Rik	Regulation: UP
469	Angptl4	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000002289	ENSMUST00000002360|ENSMUST00000174872|ENSMUST00000173869|ENSMUST00000174858	NM_020581	ANGPTL4	FIAF|BK89|HFARP|NG27	Regulation: UP
470	Fos	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000021250	ENSMUST00000021674|ENSMUST00000140525|ENSMUST00000134311|ENSMUST00000136122	NM_010234	FOS	c-fos|D12Rfj1|cFos	Regulation: UP
471	Usp2	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000032010	ENSMUST00000175816|ENSMUST00000176022|ENSMUST00000114830|ENSMUST00000177422|ENSMUST00000176671|ENSMUST00000176416|ENSMUST00000034508|ENSMUST00000065461|ENSMUST00000177054	NM_001407820|NM_001407821|NM_198092|NM_198091|NM_001407819|NM_016808|NM_001407822|NM_001407818	USP2	ubp41|B930035K21Rik	Regulation: UP
472	Nfil3	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000056749	ENSMUST00000071065	NM_017373	NFIL3	E4BP4	Regulation: UP
473	Slc25a33	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000028982	ENSMUST00000105686	NM_027460	SLC25A33	5730438N18Rik|Pnc1	Regulation: UP
474	Klf15	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000030087	ENSMUST00000205136|ENSMUST00000203607|ENSMUST00000032174|ENSMUST00000203039|ENSMUST00000113530	NM_023184	KLF15	KKLF|CKLF|1810013I09Rik|hlb444	Regulation: UP
475	Tle1	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000008305	ENSMUST00000074216|ENSMUST00000072695|ENSMUST00000030095|ENSMUST00000140154|ENSMUST00000137075|ENSMUST00000102848|ENSMUST00000123259|ENSMUST00000132550|ENSMUST00000107337|ENSMUST00000134225	NM_001285529|NM_001285532|NM_001285530|NM_011599|NM_001285531	TLE1	Grg1|Estm14|C230057C06Rik|Tle4l	Regulation: UP
476	Hamp	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000050440	ENSMUST00000062620	NM_032541	HAMP	Hepc|HEPC1	Regulation: UP
477	Il15ra	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000023206	ENSMUST00000114831|ENSMUST00000128156|ENSMUST00000091456|ENSMUST00000078834|ENSMUST00000124448|ENSMUST00000138856|ENSMUST00000139774|ENSMUST00000123600|ENSMUST00000135341|ENSMUST00000191662|ENSMUST00000114833|ENSMUST00000114832|ENSMUST00000114834|ENSMUST00000133975|ENSMUST00000130245|ENSMUST00000138349|ENSMUST00000148748|ENSMUST00000126394	NM_001271497|NM_133836|NM_001271499|NM_001271500|NM_001271498|NM_008358|NM_001271501	IL15RA		Regulation: UP
478	Larp4	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000023025	ENSMUST00000231128|ENSMUST00000057632|ENSMUST00000230956|ENSMUST00000229891|ENSMUST00000230521|ENSMUST00000100206|ENSMUST00000229426|ENSMUST00000229553|ENSMUST00000231160	NM_001284523|NM_001080948|NM_001024526|NM_001284521|NM_001284522	LARP4	D330037H05Rik	Regulation: UP
479	Cul3	16	16_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000004364	ENSMUST00000170897|ENSMUST00000167794|ENSMUST00000164108|ENSMUST00000167293|ENSMUST00000163119|ENSMUST00000168372	NM_016716|NM_001313728	CUL3		Regulation: UP
480	Mef2c	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000005583	ENSMUST00000005722|ENSMUST00000196730|ENSMUST00000200138|ENSMUST00000198069|ENSMUST00000197938|ENSMUST00000198199|ENSMUST00000195904|ENSMUST00000199210|ENSMUST00000200394|ENSMUST00000199019|ENSMUST00000199432|ENSMUST00000200123|ENSMUST00000196832|ENSMUST00000198217|ENSMUST00000199262|ENSMUST00000197022|ENSMUST00000197722|ENSMUST00000199450|ENSMUST00000196207|ENSMUST00000163888|ENSMUST00000198360|ENSMUST00000198916|ENSMUST00000197146|ENSMUST00000198064|ENSMUST00000199105|ENSMUST00000185052|ENSMUST00000196493|ENSMUST00000197681|ENSMUST00000195984|ENSMUST00000199167|ENSMUST00000197145	NM_001347564|NM_001347568|NM_001347581|NM_001347567|NM_001347576|NM_001347574|NM_001347572|NM_001347580|NM_001347578|NM_001347579|NM_001347566|NM_001347573|NM_001347571|NM_001170537|NM_001347577|NM_025282|NM_001347575|NM_001347569	MEF2C	9930028G15Rik|5430401D19Rik	Regulation: DOWN
481	9330132O05Rik	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000041889	ENSMUST00000159918|ENSMUST00000041240|ENSMUST00000159181	NM_175259	SHISA4		Regulation: DOWN
482	Gpr81	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000049241	ENSMUST00000164267	NM_175520	HCAR1		Regulation: DOWN
483	Arhgef39	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000051517	ENSMUST00000156058|ENSMUST00000154905|ENSMUST00000136005|ENSMUST00000147124|ENSMUST00000054538|ENSMUST00000146781|ENSMUST00000128754|ENSMUST00000125834|ENSMUST00000129378|ENSMUST00000152134	NM_001013377	ARHGEF39	E130306D19Rik	Regulation: DOWN
484	Ak4	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000028527	ENSMUST00000133055|ENSMUST00000151561|ENSMUST00000102780|ENSMUST00000106946|ENSMUST00000106945|ENSMUST00000131397|ENSMUST00000155749	NM_001177602|NM_009647|NM_001177604|NM_001177605	AK4	Ak-4|D4Ertd274e|Ak-3|Ak3l1	Regulation: DOWN
485	Irf1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000018899	ENSMUST00000140866|ENSMUST00000153054|ENSMUST00000108922|ENSMUST00000142221|ENSMUST00000108920|ENSMUST00000138913|ENSMUST00000123376|ENSMUST00000128336|ENSMUST00000133291|ENSMUST00000019043	NM_001159396|NM_001159393|NM_008390	IRF1	Irf-1	Regulation: DOWN
486	A530020H22Rik	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex						Regulation: DOWN
487	Clec7a	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000079293	ENSMUST00000184581|ENSMUST00000184861|ENSMUST00000195589	NM_001309637	CLEC7A	dectin-1|BGR|beta-GR|beta-glucan receptor|Clecsf12	Regulation: DOWN
488	Rnf144a	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000020642	ENSMUST00000020971|ENSMUST00000220742|ENSMUST00000062149|ENSMUST00000221994|ENSMUST00000222505|ENSMUST00000223137|ENSMUST00000222082	NM_080563|NM_001081977	RNF144A	UIP4|Rnf144	Regulation: DOWN
489	Cxcl1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000029380	ENSMUST00000201245|ENSMUST00000031327	NM_008176		N51|Mgsa|Fsp|Scyb1|Gro1|KC/GRO-alpha|KC	Regulation: DOWN
490	Socs3	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000053113	ENSMUST00000123255|ENSMUST00000132295|ENSMUST00000054002	NM_007707	SOCS3	EF-10|SOCS-3|cytokine-inducible SH2 protein 3|CIS3|STAT-induced STAT inhibitor 3|SSI-3|E2a-Pbx1 target gene in fibroblasts 10|Cish3	Regulation: DOWN
491	Sox7	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000063060	ENSMUST00000079652	NM_011446	SOX7		Regulation: DOWN
492	Sstr2	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000047904	ENSMUST00000146390|ENSMUST00000106630|ENSMUST00000067591	NM_001042606|NM_009217	SSTR2	SSTR-2|sst2|Smstr2|Smstr-2	Regulation: DOWN
493	Lmcd1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000057604	ENSMUST00000032376	NM_144799	LMCD1	dyxin	Regulation: DOWN
494	Fam78a	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000050592	ENSMUST00000056406|ENSMUST00000143795|ENSMUST00000130178|ENSMUST00000139629	NM_175511	FAM78A	A130092J06Rik	Regulation: DOWN
495	Egfl7	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000026921	ENSMUST00000150404|ENSMUST00000173777|ENSMUST00000174656|ENSMUST00000238983|ENSMUST00000238951|ENSMUST00000147351|ENSMUST00000239075|ENSMUST00000145575|ENSMUST00000139801|ENSMUST00000174211|ENSMUST00000149789|ENSMUST00000100290|ENSMUST00000166920|ENSMUST00000149460|ENSMUST00000172683|ENSMUST00000131112|ENSMUST00000174572|ENSMUST00000152713|ENSMUST00000174465|ENSMUST00000102907|ENSMUST00000173920|ENSMUST00000152988	NM_198725|NM_178444|NM_198724|NM_001164564	EGFL7	Zneu1|VE-statin|vascular endothelial-statin	Regulation: DOWN
496	Hmga2-ps1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex					[y]i-c|Hmgic-ps1	Regulation: DOWN
497	Cd52	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000000682	ENSMUST00000145122|ENSMUST00000137445|ENSMUST00000000696	NM_013706	CD52	MB7|CLS1|B7|CAMPATH-1	Regulation: DOWN
498	Esm1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000042379	ENSMUST00000038144	NM_023612	ESM1	0610042H23Rik	Regulation: DOWN
499	Id1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000042745	ENSMUST00000038368|ENSMUST00000109824	NM_001369018|NM_010495|NM_001355113	ID1	D2Wsu140e|Idb1|bHLHb24	Regulation: DOWN
500	Rasl12	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000041696	ENSMUST00000217172|ENSMUST00000215605|ENSMUST00000085453|ENSMUST00000165682	NM_001162923|NM_001033158	RASL12	4631404I11Rik	Regulation: DOWN
501	Sap30	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000031609	ENSMUST00000034022	NM_021788	SAP30	30kDa	Regulation: DOWN
502	Spata13	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000021990	ENSMUST00000159135|ENSMUST00000160095|ENSMUST00000162945|ENSMUST00000159729|ENSMUST00000022566|ENSMUST00000162131|ENSMUST00000162939|ENSMUST00000160973|ENSMUST00000159169	NM_001310594|NM_001404964|NM_001033272	SPATA13	ESTM11	Regulation: DOWN
503	Dclk3	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000032500	ENSMUST00000111879	NM_172928	DCLK3	Click-I, -II related|Dcamkl3	Regulation: DOWN
504	Efna1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000027954	ENSMUST00000118860|ENSMUST00000029566|ENSMUST00000118587	NM_001162425|NM_010107	EFNA1	B61|Epl1|EFL-1|LERK-1|Lerk1|Eplg1	Regulation: DOWN
505	Pcdh12	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000024440	ENSMUST00000194012|ENSMUST00000025311|ENSMUST00000193123|ENSMUST00000195747	NM_017378	PCDH12	VE-cadherin-2|vascular endothelial cadherin-2	Regulation: DOWN
506	Fgf7	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000027208	ENSMUST00000138576|ENSMUST00000110442|ENSMUST00000064794	NM_008008	FGF7	Kgf|Keratinocyte growth factor	Regulation: DOWN
507	Aplnr	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000044338	ENSMUST00000057019|ENSMUST00000184728	NM_011784	APLNR	msr/apj|apelin receptor|APJ|Agtrl1	Regulation: DOWN
508	Tnfsf10	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000039304	ENSMUST00000046383|ENSMUST00000174840	NM_009425	TNFSF10	APO-2L|Trail|A330042I21Rik	Regulation: DOWN
509	C2cd4a	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000047990	ENSMUST00000054500	NM_001163143		EG244911|Fam148a	Regulation: DOWN
510	Sox11	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000063632	ENSMUST00000079063	NM_009234	SOX11	end1|6230403H02Rik|1110038H03Rik	Regulation: DOWN
511	Chst1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000027221	ENSMUST00000065797	NM_001356552|NM_023850|NM_001356553	CHST1	KSGAL6ST|C6ST|2610008E20Rik|GST-1	Regulation: DOWN
512	9930013L23Rik	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000052353	ENSMUST00000142518|ENSMUST00000147578|ENSMUST00000150495|ENSMUST00000145171|ENSMUST00000064174	NM_030728	CEMIP		Regulation: DOWN
513	Ciita	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000022504	ENSMUST00000230450|ENSMUST00000230533|ENSMUST00000230892|ENSMUST00000230395|ENSMUST00000230392|ENSMUST00000023147|ENSMUST00000229906|ENSMUST00000230146	NM_001243760|NM_001302619|NM_001302618|NM_007575|NM_001243761	CIITA	C2ta|Gm9475	Regulation: DOWN
514	Asb2	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000021200	ENSMUST00000021617|ENSMUST00000127447|ENSMUST00000149431|ENSMUST00000135694	NM_001374764|NM_023049	ASB2	1110008E15Rik	Regulation: DOWN
515	Apol7c	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000044309	ENSMUST00000230863|ENSMUST00000062562	NM_175391		2210421G13Rik	Regulation: DOWN
516	Phlda2	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000010760	ENSMUST00000010904|ENSMUST00000207561|ENSMUST00000207425	NM_009434	PHLDA2	Ipl|Tssc3	Regulation: DOWN
517	Sucnr1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000027762	ENSMUST00000195544|ENSMUST00000029326	NM_032400	SUCNR1	Gpr91	Regulation: DOWN
518	Rasd1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000049892	ENSMUST00000062405	NM_009026	RASD1	Dexras1	Regulation: DOWN
519	Ccr5	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000079227	ENSMUST00000171499|ENSMUST00000169553|ENSMUST00000097855|ENSMUST00000168179|ENSMUST00000171579|ENSMUST00000111442	NM_009917	CCR2	CD195|Cmkbr5	Regulation: DOWN
520	Kbtbd13	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000054978	ENSMUST00000068307	NM_028974	KBTBD13	5430433E21Rik	Regulation: DOWN
521	BC020108	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000036412	ENSMUST00000040359	NM_001038499	ARSI		Regulation: DOWN
522	Gm8221	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000095704	ENSMUST00000178052				Regulation: DOWN
523	Stac2	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000017400	ENSMUST00000131519|ENSMUST00000017544	NM_146028	STAC2	24b2/STAC2|24b2	Regulation: DOWN
524	Cldn4	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000047501	ENSMUST00000051401	NM_009903		Cpetr1|Cpetr	Regulation: DOWN
525	Cd83	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000015396	ENSMUST00000015540|ENSMUST00000221359	NM_009856|NM_001289915	CD83		Regulation: DOWN
526	Igsf9	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000037995	ENSMUST00000132141|ENSMUST00000111235|ENSMUST00000141888|ENSMUST00000125258|ENSMUST00000052629|ENSMUST00000150855|ENSMUST00000128638|ENSMUST00000140814|ENSMUST00000127052|ENSMUST00000193620|ENSMUST00000155426|ENSMUST00000127482|ENSMUST00000135267|ENSMUST00000140816	NM_001145800|NM_033608	IGSF9	NRT1|Dasm1	Regulation: DOWN
527	Rnf186	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000070661	ENSMUST00000239443|ENSMUST00000116094	NM_025786	RNF186	9130020G10Rik	Regulation: DOWN
528	Etl4	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000036617	ENSMUST00000146881|ENSMUST00000114607|ENSMUST00000136870|ENSMUST00000131714|ENSMUST00000114614|ENSMUST00000125772|ENSMUST00000114610|ENSMUST00000139531|ENSMUST00000045555|ENSMUST00000114604|ENSMUST00000146613|ENSMUST00000114606|ENSMUST00000114608|ENSMUST00000066509|ENSMUST00000156587|ENSMUST00000114627|ENSMUST00000238889|ENSMUST00000123383|ENSMUST00000146488|ENSMUST00000125556|ENSMUST00000129278	NM_178059|NM_029895|NM_001177630|NM_001081006|NM_001369134|NM_001177631	KIAA1217	Etl-4|E330027G05Rik|6620402G01Rik|9430077C05Rik|Skt|Sickle tail	Regulation: DOWN
529	Meox2	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000036144	ENSMUST00000041183	NM_008584	MEOX2	Gax|Mox-2|Mox2	Regulation: DOWN
530	LOC381739	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex						Regulation: DOWN
531	Nrp	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex						Regulation: DOWN
532	Mllt4	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000068036	ENSMUST00000137708|ENSMUST00000137784|ENSMUST00000150848|ENSMUST00000133422|ENSMUST00000139666|ENSMUST00000170827|ENSMUST00000156591|ENSMUST00000137503|ENSMUST00000239324|ENSMUST00000141640|ENSMUST00000136087|ENSMUST00000123030|ENSMUST00000124188|ENSMUST00000124922|ENSMUST00000139347|ENSMUST00000137495|ENSMUST00000137531	NM_010806	AFDN		Regulation: DOWN
533	Il1b	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000027398	ENSMUST00000155994|ENSMUST00000141979|ENSMUST00000028881	NM_008361	IL1B	IL-1B|IL-1beta	Regulation: DOWN
534	Ccl4	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000018930	ENSMUST00000019074	NM_013652	CCL4L2	MIP-1B|MIP-1 beta|Mip1b|Scya4|AT744.1|Act-2	Regulation: DOWN
535	Acot3	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000021228	ENSMUST00000021653|ENSMUST00000223080|ENSMUST00000120927	NM_001346701|NM_134246	ACOT2	PTE-Ia|Pte2a	Regulation: DOWN
536	Krt23	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000006777	ENSMUST00000006969	NM_033373	KRT23	K23|CK23|Krt1-23	Regulation: DOWN
537	Tril	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000043496	ENSMUST00000127748	NM_025817	TRIL	1200009O22Rik	Regulation: DOWN
538	Ddit4l	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000046818	ENSMUST00000167564|ENSMUST00000053855|ENSMUST00000165845	NM_030143	DDIT4L	RTP801L|1700108M02Rik|1700037B15Rik|REDD2	Regulation: DOWN
539	Nuak1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000020032	ENSMUST00000020220|ENSMUST00000129355	NM_001004363	NUAK1	B230104P22Rik	Regulation: DOWN
540	Rasgrp3	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000071042	ENSMUST00000234011|ENSMUST00000095204|ENSMUST00000164192|ENSMUST00000234660|ENSMUST00000234644|ENSMUST00000235103|ENSMUST00000234640	NM_001360103|NM_001166493|NM_207246	RASGRP3	LOC240168	Regulation: DOWN
541	Lmo2	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000032698	ENSMUST00000111140|ENSMUST00000170926|ENSMUST00000138815|ENSMUST00000111139|ENSMUST00000133210|ENSMUST00000123437|ENSMUST00000156813|ENSMUST00000111143	NM_001142336|NM_001142337|NM_001142335|NM_008505	LMO2	Rbtn-2|Rbtn2|Rhom-2	Regulation: DOWN
542	Gbp11	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000092021	ENSMUST00000100960		GBP6	Gm7141	Regulation: DOWN
543	Dock4	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000035954	ENSMUST00000220912|ENSMUST00000220783|ENSMUST00000221758|ENSMUST00000222798|ENSMUST00000222287|ENSMUST00000220850|ENSMUST00000221731|ENSMUST00000223290|ENSMUST00000222860|ENSMUST00000037488|ENSMUST00000221664	NM_172803	DOCK4	EST N28122|6330411N01Rik	Regulation: DOWN
544	Nnat	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000067786	ENSMUST00000173839|ENSMUST00000173793|ENSMUST00000134513|ENSMUST00000153739|ENSMUST00000109526|ENSMUST00000088484|ENSMUST00000152605|ENSMUST00000173595|ENSMUST00000173041|ENSMUST00000172487	NM_010923|NM_001291130|NM_001291129|NM_180960|NM_001291128		Peg5|5730414I02Rik	Regulation: DOWN
545	S1pr2	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000043895	ENSMUST00000214218|ENSMUST00000054197|ENSMUST00000214333|ENSMUST00000216499	NM_010333	S1PR2	Gpcr13|H218|S1P2|LPb2|1100001A16Rik|Edg5	Regulation: DOWN
546	Pde4b	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000028525	ENSMUST00000172616|ENSMUST00000172845|ENSMUST00000106908|ENSMUST00000174186|ENSMUST00000106911|ENSMUST00000106907|ENSMUST00000097950|ENSMUST00000133632|ENSMUST00000030251|ENSMUST00000173119|ENSMUST00000106904|ENSMUST00000097949|ENSMUST00000106901	NM_001177980|NM_001177983|NM_001374780|NM_019840|NM_001177982|NM_001177981	PDE4B	dunce|Dpde4	Regulation: DOWN
547	Kcnj8	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000030247	ENSMUST00000203945|ENSMUST00000032374	NM_001330366|NM_001330363|NM_008428	KCNJ8	Kir6.1|sltr|slmbr|gnite	Regulation: DOWN
548	Ifit3	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000074896	ENSMUST00000102825	NM_010501	IFIT3	Ifi49	Regulation: DOWN
549	Wnt3a	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000009900	ENSMUST00000010044	NM_009522	WNT3A	Wnt-3a	Regulation: DOWN
550	Niacr1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000045502	ENSMUST00000057145	NM_030701	HCAR2		Regulation: DOWN
551	Sirpa	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000037902	ENSMUST00000136153|ENSMUST00000161620|ENSMUST00000163034|ENSMUST00000162764|ENSMUST00000160276|ENSMUST00000103203|ENSMUST00000049262|ENSMUST00000103202|ENSMUST00000127751|ENSMUST00000160952|ENSMUST00000153491|ENSMUST00000136554|ENSMUST00000179001|ENSMUST00000099113	NM_001355158|NM_001291019|NM_001355160|NM_001291020|NM_001177647|NM_001291022|NM_001291021|NM_007547	SIRPB1	SIRP|P84|SHPS-1|Bit|CD172a|Idd13.2|Ptpns1	Regulation: DOWN
552	Sema6a	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000019647	ENSMUST00000135790|ENSMUST00000141224|ENSMUST00000123228|ENSMUST00000019791|ENSMUST00000156422|ENSMUST00000144223|ENSMUST00000076043|ENSMUST00000126684|ENSMUST00000115449|ENSMUST00000151382	NM_001311097|NM_018744	SEMA6A	VIa|sema|Sema6A-1|Semaq|A730020P05Rik	Regulation: DOWN
553	Ffar2	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000051314	ENSMUST00000186339|ENSMUST00000053156|ENSMUST00000168528|ENSMUST00000163504|ENSMUST00000186534|ENSMUST00000186059	NM_001168509|NM_001168510|NM_001168511|NM_001168512|NM_146187	FFAR2	Gpr43	Regulation: DOWN
554	Dbp	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000059824	ENSMUST00000211748|ENSMUST00000210120|ENSMUST00000211513|ENSMUST00000080885|ENSMUST00000211357	NM_016974	DBP		Regulation: DOWN
555	Cyp24a1	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000038567	ENSMUST00000038824	NM_009996	CYP24A1	25-hydroxyvitamin D-24-hydroxylase|24-OHase|CP24|Cyp24	Regulation: DOWN
556	2010016I18Rik	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000091575	ENSMUST00000164330|ENSMUST00000187757|ENSMUST00000191570|ENSMUST00000189683|ENSMUST00000190356				Regulation: DOWN
557	Il33	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000024810	ENSMUST00000136850|ENSMUST00000025724|ENSMUST00000120388|ENSMUST00000144528|ENSMUST00000177518	NM_001164724|NM_001360725|NM_133775	IL33	NF-HEV|9230117N10Rik|Il1f11|Il-33	Regulation: DOWN
558	Lbh	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000024063	ENSMUST00000148556|ENSMUST00000024857	NM_029999	LBH	6720416L16Rik|1810009F10Rik	Regulation: DOWN
559	Gm6484	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000047822	ENSMUST00000058777	NM_001080940	ANGPTL8		Regulation: DOWN
560	Bhlhe40	17	17_marpiech_tissues_dex_down	marpiech_tissues_dex	ENSMUSG00000030103	ENSMUST00000166346|ENSMUST00000032194|ENSMUST00000204550|ENSMUST00000163617	NM_011498	BHLHE40	eip1 (E47 interaction protein 1)|Stra13|CR8|cytokine response gene 8|Clast5|C130042M06Rik|Stra14|DEC1|Sharp2|Bhlhb2	Regulation: DOWN
